FrameCnt,Datetime,latitude,longitude,rel_alt,abs_alt,iso,shutter,fnum,ev,color_md,focal_len,ct
6277,2024-06-14 20:17:31.747,36.171923,-75.757878,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6278,2024-06-14 20:17:31.764,36.171923,-75.757878,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6279,2024-06-14 20:17:31.780,36.171923,-75.757878,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6280,2024-06-14 20:17:31.800,36.171923,-75.757878,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6281,2024-06-14 20:17:31.814,36.171923,-75.757878,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6282,2024-06-14 20:17:31.834,36.171923,-75.757878,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6283,2024-06-14 20:17:31.847,36.171918,-75.757876,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6284,2024-06-14 20:17:31.866,36.171918,-75.757876,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6285,2024-06-14 20:17:31.880,36.171918,-75.757876,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6286,2024-06-14 20:17:31.900,36.171918,-75.757876,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6287,2024-06-14 20:17:31.914,36.171918,-75.757876,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6288,2024-06-14 20:17:31.932,36.171918,-75.757876,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6289,2024-06-14 20:17:31.947,36.171913,-75.757874,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6290,2024-06-14 20:17:31.966,36.171913,-75.757874,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6291,2024-06-14 20:17:31.980,36.171913,-75.757874,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6292,2024-06-14 20:17:31.997,36.171913,-75.757874,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6293,2024-06-14 20:17:32.014,36.171913,-75.757874,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6294,2024-06-14 20:17:32.032,36.171913,-75.757874,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6295,2024-06-14 20:17:32.047,36.171908,-75.757871,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6296,2024-06-14 20:17:32.065,36.171908,-75.757871,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6297,2024-06-14 20:17:32.081,36.171908,-75.757871,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6298,2024-06-14 20:17:32.099,36.171908,-75.757871,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6299,2024-06-14 20:17:32.114,36.171908,-75.757871,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6300,2024-06-14 20:17:32.133,36.171903,-75.757869,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6301,2024-06-14 20:17:32.147,36.171903,-75.757869,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6302,2024-06-14 20:17:32.166,36.171903,-75.757869,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6303,2024-06-14 20:17:32.181,36.171903,-75.757869,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6304,2024-06-14 20:17:32.200,36.171903,-75.757869,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6305,2024-06-14 20:17:32.214,36.171903,-75.757869,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6306,2024-06-14 20:17:32.233,36.171903,-75.757869,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6307,2024-06-14 20:17:32.247,36.171898,-75.757866,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6308,2024-06-14 20:17:32.266,36.171898,-75.757866,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6309,2024-06-14 20:17:32.281,36.171898,-75.757866,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6310,2024-06-14 20:17:32.300,36.171898,-75.757866,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6311,2024-06-14 20:17:32.314,36.171898,-75.757866,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6312,2024-06-14 20:17:32.332,36.171898,-75.757866,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6313,2024-06-14 20:17:32.347,36.171893,-75.757864,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6314,2024-06-14 20:17:32.366,36.171893,-75.757864,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6315,2024-06-14 20:17:32.381,36.171893,-75.757864,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6316,2024-06-14 20:17:32.400,36.171893,-75.757864,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6317,2024-06-14 20:17:32.414,36.171893,-75.757864,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6318,2024-06-14 20:17:32.432,36.171893,-75.757864,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6319,2024-06-14 20:17:32.448,36.171888,-75.757861,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6320,2024-06-14 20:17:32.467,36.171888,-75.757861,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6321,2024-06-14 20:17:32.481,36.171888,-75.757861,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6322,2024-06-14 20:17:32.500,36.171888,-75.757861,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6323,2024-06-14 20:17:32.514,36.171888,-75.757861,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6324,2024-06-14 20:17:32.533,36.171888,-75.757861,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6325,2024-06-14 20:17:32.548,36.171883,-75.757859,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6326,2024-06-14 20:17:32.567,36.171883,-75.757859,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6327,2024-06-14 20:17:32.584,36.171883,-75.757859,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6328,2024-06-14 20:17:32.599,36.171883,-75.757859,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6329,2024-06-14 20:17:32.614,36.171883,-75.757859,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6330,2024-06-14 20:17:32.633,36.171878,-75.757856,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6331,2024-06-14 20:17:32.648,36.171878,-75.757856,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6332,2024-06-14 20:17:32.667,36.171878,-75.757856,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6333,2024-06-14 20:17:32.681,36.171878,-75.757856,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6334,2024-06-14 20:17:32.700,36.171878,-75.757856,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6335,2024-06-14 20:17:32.715,36.171878,-75.757856,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6336,2024-06-14 20:17:32.733,36.171878,-75.757856,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6337,2024-06-14 20:17:32.748,36.171873,-75.757854,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6338,2024-06-14 20:17:32.766,36.171873,-75.757854,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6339,2024-06-14 20:17:32.781,36.171873,-75.757854,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6340,2024-06-14 20:17:32.799,36.171873,-75.757854,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6341,2024-06-14 20:17:32.815,36.171873,-75.757854,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6342,2024-06-14 20:17:32.833,36.171873,-75.757854,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6343,2024-06-14 20:17:32.848,36.171868,-75.757852,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6344,2024-06-14 20:17:32.866,36.171868,-75.757852,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6345,2024-06-14 20:17:32.882,36.171868,-75.757852,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6346,2024-06-14 20:17:32.898,36.171868,-75.757852,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6347,2024-06-14 20:17:32.915,36.171868,-75.757852,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6348,2024-06-14 20:17:32.934,36.171868,-75.757852,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6349,2024-06-14 20:17:32.948,36.171863,-75.757849,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6350,2024-06-14 20:17:32.966,36.171863,-75.757849,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6351,2024-06-14 20:17:32.982,36.171863,-75.757849,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6352,2024-06-14 20:17:32.998,36.171863,-75.757849,33.600,51.357,110,1/100.0,1.7,0,,24.00,6399
6353,2024-06-14 20:17:33.015,36.171863,-75.757849,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6354,2024-06-14 20:17:33.033,36.171858,-75.757847,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6355,2024-06-14 20:17:33.048,36.171858,-75.757847,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6356,2024-06-14 20:17:33.067,36.171858,-75.757847,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6357,2024-06-14 20:17:33.082,36.171858,-75.757847,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6358,2024-06-14 20:17:33.101,36.171858,-75.757847,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6359,2024-06-14 20:17:33.115,36.171858,-75.757847,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6360,2024-06-14 20:17:33.134,36.171858,-75.757847,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6361,2024-06-14 20:17:33.149,36.171853,-75.757845,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6362,2024-06-14 20:17:33.167,36.171853,-75.757845,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6363,2024-06-14 20:17:33.182,36.171853,-75.757845,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6364,2024-06-14 20:17:33.200,36.171853,-75.757845,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6365,2024-06-14 20:17:33.215,36.171853,-75.757845,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6366,2024-06-14 20:17:33.232,36.171848,-75.757842,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6367,2024-06-14 20:17:33.248,36.171848,-75.757842,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6368,2024-06-14 20:17:33.267,36.171848,-75.757842,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6369,2024-06-14 20:17:33.282,36.171848,-75.757842,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6370,2024-06-14 20:17:33.300,36.171848,-75.757842,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6371,2024-06-14 20:17:33.315,36.171848,-75.757842,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6372,2024-06-14 20:17:33.332,36.171848,-75.757842,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6373,2024-06-14 20:17:33.349,36.171844,-75.757840,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6374,2024-06-14 20:17:33.367,36.171844,-75.757840,33.600,51.357,110,1/100.0,1.7,0,,24.00,6398
6375,2024-06-14 20:17:33.382,36.171844,-75.757840,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6376,2024-06-14 20:17:33.401,36.171844,-75.757840,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6377,2024-06-14 20:17:33.415,36.171844,-75.757840,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6378,2024-06-14 20:17:33.434,36.171844,-75.757840,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6379,2024-06-14 20:17:33.449,36.171839,-75.757837,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6380,2024-06-14 20:17:33.468,36.171839,-75.757837,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6381,2024-06-14 20:17:33.482,36.171839,-75.757837,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6382,2024-06-14 20:17:33.501,36.171839,-75.757837,33.600,51.357,110,1/100.0,1.7,0,,24.00,6397
6383,2024-06-14 20:17:33.515,36.171839,-75.757837,33.600,51.357,110,1/100.0,1.7,0,,24.00,6396
6384,2024-06-14 20:17:33.533,36.171839,-75.757837,33.600,51.357,110,1/100.0,1.7,0,,24.00,6396
6385,2024-06-14 20:17:33.549,36.171834,-75.757835,33.600,51.357,110,1/100.0,1.7,0,,24.00,6396
6386,2024-06-14 20:17:33.568,36.171834,-75.757835,33.600,51.357,110,1/100.0,1.7,0,,24.00,6396
6387,2024-06-14 20:17:33.582,36.171834,-75.757835,33.600,51.357,110,1/100.0,1.7,0,,24.00,6396
6388,2024-06-14 20:17:33.601,36.171834,-75.757835,33.600,51.357,110,1/100.0,1.7,0,,24.00,6396
6389,2024-06-14 20:17:33.615,36.171834,-75.757835,33.600,51.357,110,1/100.0,1.7,0,,24.00,6395
6390,2024-06-14 20:17:33.632,36.171828,-75.757832,33.600,51.357,110,1/100.0,1.7,0,,24.00,6395
6391,2024-06-14 20:17:33.649,36.171828,-75.757832,33.600,51.357,110,1/100.0,1.7,0,,24.00,6395
6392,2024-06-14 20:17:33.668,36.171828,-75.757832,33.600,51.357,110,1/100.0,1.7,0,,24.00,6395
6393,2024-06-14 20:17:33.682,36.171828,-75.757832,33.600,51.357,110,1/100.0,1.7,0,,24.00,6394
6394,2024-06-14 20:17:33.701,36.171828,-75.757832,33.600,51.357,110,1/100.0,1.7,0,,24.00,6394
6395,2024-06-14 20:17:33.716,36.171828,-75.757832,33.600,51.357,110,1/100.0,1.7,0,,24.00,6394
6396,2024-06-14 20:17:33.732,36.171828,-75.757832,33.600,51.357,110,1/100.0,1.7,0,,24.00,6394
6397,2024-06-14 20:17:33.749,36.171824,-75.757830,33.600,51.357,110,1/100.0,1.7,0,,24.00,6393
6398,2024-06-14 20:17:33.767,36.171824,-75.757830,33.600,51.357,110,1/100.0,1.7,0,,24.00,6393
6399,2024-06-14 20:17:33.782,36.171824,-75.757830,33.600,51.357,110,1/100.0,1.7,0,,24.00,6393
6400,2024-06-14 20:17:33.801,36.171824,-75.757830,33.600,51.357,110,1/100.0,1.7,0,,24.00,6393
6401,2024-06-14 20:17:33.816,36.171824,-75.757830,33.600,51.357,110,1/100.0,1.7,0,,24.00,6392
6402,2024-06-14 20:17:33.832,36.171824,-75.757830,33.600,51.357,110,1/100.0,1.7,0,,24.00,6392
6403,2024-06-14 20:17:33.849,36.171819,-75.757827,33.600,51.357,110,1/100.0,1.7,0,,24.00,6392
6404,2024-06-14 20:17:33.867,36.171819,-75.757827,33.600,51.357,110,1/100.0,1.7,0,,24.00,6392
6405,2024-06-14 20:17:33.882,36.171819,-75.757827,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6406,2024-06-14 20:17:33.901,36.171819,-75.757827,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6407,2024-06-14 20:17:33.916,36.171819,-75.757827,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6408,2024-06-14 20:17:33.932,36.171819,-75.757827,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6409,2024-06-14 20:17:33.949,36.171814,-75.757825,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6410,2024-06-14 20:17:33.968,36.171814,-75.757825,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6411,2024-06-14 20:17:33.982,36.171814,-75.757825,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6412,2024-06-14 20:17:34.001,36.171814,-75.757825,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6413,2024-06-14 20:17:34.016,36.171814,-75.757825,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6414,2024-06-14 20:17:34.034,36.171808,-75.757823,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6415,2024-06-14 20:17:34.049,36.171808,-75.757823,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6416,2024-06-14 20:17:34.067,36.171808,-75.757823,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6417,2024-06-14 20:17:34.082,36.171808,-75.757823,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6418,2024-06-14 20:17:34.101,36.171808,-75.757823,33.600,51.357,110,1/100.0,1.7,0,,24.00,6391
6419,2024-06-14 20:17:34.116,36.171808,-75.757823,33.600,51.357,110,1/100.0,1.7,0,,24.00,6390
6420,2024-06-14 20:17:34.135,36.171804,-75.757820,33.600,51.357,110,1/100.0,1.7,0,,24.00,6390
6421,2024-06-14 20:17:34.149,36.171804,-75.757820,33.600,51.357,110,1/100.0,1.7,0,,24.00,6390
6422,2024-06-14 20:17:34.167,36.171804,-75.757820,33.600,51.357,110,1/100.0,1.7,0,,24.00,6390
6423,2024-06-14 20:17:34.183,36.171804,-75.757820,33.600,51.357,110,1/100.0,1.7,0,,24.00,6390
6424,2024-06-14 20:17:34.201,36.171804,-75.757820,33.600,51.357,110,1/100.0,1.7,0,,24.00,6390
6425,2024-06-14 20:17:34.216,36.171804,-75.757820,33.600,51.357,110,1/100.0,1.7,0,,24.00,6389
6426,2024-06-14 20:17:34.235,36.171799,-75.757818,33.600,51.357,110,1/100.0,1.7,0,,24.00,6389
6427,2024-06-14 20:17:34.249,36.171799,-75.757818,33.600,51.357,110,1/100.0,1.7,0,,24.00,6389
6428,2024-06-14 20:17:34.268,36.171799,-75.757818,33.600,51.357,110,1/100.0,1.7,0,,24.00,6389
6429,2024-06-14 20:17:34.283,36.171799,-75.757818,33.600,51.357,110,1/100.0,1.7,0,,24.00,6388
6430,2024-06-14 20:17:34.301,36.171799,-75.757818,33.600,51.357,110,1/100.0,1.7,0,,24.00,6388
6431,2024-06-14 20:17:34.316,36.171799,-75.757818,33.600,51.357,110,1/100.0,1.7,0,,24.00,6388
6432,2024-06-14 20:17:34.335,36.171794,-75.757815,33.600,51.357,110,1/100.0,1.7,0,,24.00,6388
6433,2024-06-14 20:17:34.349,36.171794,-75.757815,33.600,51.357,110,1/100.0,1.7,0,,24.00,6388
6434,2024-06-14 20:17:34.368,36.171794,-75.757815,33.600,51.357,110,1/100.0,1.7,0,,24.00,6388
6435,2024-06-14 20:17:34.383,36.171794,-75.757815,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6436,2024-06-14 20:17:34.402,36.171794,-75.757815,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6437,2024-06-14 20:17:34.416,36.171794,-75.757815,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6438,2024-06-14 20:17:34.435,36.171794,-75.757815,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6439,2024-06-14 20:17:34.450,36.171788,-75.757813,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6440,2024-06-14 20:17:34.469,36.171788,-75.757813,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6441,2024-06-14 20:17:34.483,36.171788,-75.757813,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6442,2024-06-14 20:17:34.501,36.171788,-75.757813,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6443,2024-06-14 20:17:34.517,36.171788,-75.757813,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6444,2024-06-14 20:17:34.535,36.171788,-75.757813,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6445,2024-06-14 20:17:34.550,36.171783,-75.757810,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6446,2024-06-14 20:17:34.567,36.171783,-75.757810,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6447,2024-06-14 20:17:34.583,36.171783,-75.757810,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6448,2024-06-14 20:17:34.602,36.171783,-75.757810,33.600,51.357,110,1/100.0,1.7,0,,24.00,6387
6449,2024-06-14 20:17:34.616,36.171783,-75.757810,33.600,51.357,110,1/100.0,1.7,0,,24.00,6386
6450,2024-06-14 20:17:34.636,36.171778,-75.757808,33.600,51.357,110,1/100.0,1.7,0,,24.00,6386
6451,2024-06-14 20:17:34.650,36.171778,-75.757808,33.600,51.357,110,1/100.0,1.7,0,,24.00,6386
6452,2024-06-14 20:17:34.668,36.171778,-75.757808,33.600,51.357,110,1/100.0,1.7,0,,24.00,6386
6453,2024-06-14 20:17:34.683,36.171778,-75.757808,33.600,51.357,110,1/100.0,1.7,0,,24.00,6385
6454,2024-06-14 20:17:34.702,36.171778,-75.757808,33.600,51.357,110,1/100.0,1.7,0,,24.00,6385
6455,2024-06-14 20:17:34.717,36.171778,-75.757808,33.600,51.357,110,1/100.0,1.7,0,,24.00,6385
6456,2024-06-14 20:17:34.736,36.171778,-75.757808,33.600,51.357,110,1/100.0,1.7,0,,24.00,6385
6457,2024-06-14 20:17:34.750,36.171774,-75.757805,33.600,51.357,110,1/100.0,1.7,0,,24.00,6384
6458,2024-06-14 20:17:34.769,36.171774,-75.757805,33.600,51.357,110,1/100.0,1.7,0,,24.00,6384
6459,2024-06-14 20:17:34.783,36.171774,-75.757805,33.600,51.357,110,1/100.0,1.7,0,,24.00,6384
6460,2024-06-14 20:17:34.802,36.171774,-75.757805,33.600,51.357,110,1/100.0,1.7,0,,24.00,6384
6461,2024-06-14 20:17:34.817,36.171774,-75.757805,33.600,51.357,110,1/100.0,1.7,0,,24.00,6382
6462,2024-06-14 20:17:34.835,36.171769,-75.757803,33.600,51.357,110,1/100.0,1.7,0,,24.00,6382
6463,2024-06-14 20:17:34.850,36.171769,-75.757803,33.600,51.357,110,1/100.0,1.7,0,,24.00,6382
6464,2024-06-14 20:17:34.868,36.171769,-75.757803,33.600,51.357,110,1/100.0,1.7,0,,24.00,6382
6465,2024-06-14 20:17:34.883,36.171769,-75.757803,33.600,51.357,110,1/100.0,1.7,0,,24.00,6382
6466,2024-06-14 20:17:34.902,36.171769,-75.757803,33.600,51.357,110,1/100.0,1.7,0,,24.00,6382
6467,2024-06-14 20:17:34.917,36.171769,-75.757803,33.600,51.357,110,1/100.0,1.7,0,,24.00,6381
6468,2024-06-14 20:17:34.935,36.171764,-75.757801,33.600,51.357,110,1/100.0,1.7,0,,24.00,6381
6469,2024-06-14 20:17:34.950,36.171764,-75.757801,33.600,51.357,110,1/100.0,1.7,0,,24.00,6381
6470,2024-06-14 20:17:34.968,36.171764,-75.757801,33.600,51.357,110,1/100.0,1.7,0,,24.00,6381
6471,2024-06-14 20:17:34.983,36.171764,-75.757801,33.600,51.357,110,1/100.0,1.7,0,,24.00,6379
6472,2024-06-14 20:17:35.002,36.171764,-75.757801,33.600,51.357,110,1/100.0,1.7,0,,24.00,6379
6473,2024-06-14 20:17:35.017,36.171764,-75.757801,33.600,51.357,110,1/100.0,1.7,0,,24.00,6378
6474,2024-06-14 20:17:35.035,36.171759,-75.757798,33.600,51.357,110,1/100.0,1.7,0,,24.00,6378
6475,2024-06-14 20:17:35.050,36.171759,-75.757798,33.600,51.357,110,1/100.0,1.7,0,,24.00,6376
6476,2024-06-14 20:17:35.068,36.171759,-75.757798,33.600,51.357,110,1/100.0,1.7,0,,24.00,6376
6477,2024-06-14 20:17:35.084,36.171759,-75.757798,33.600,51.357,110,1/100.0,1.7,0,,24.00,6376
6478,2024-06-14 20:17:35.100,36.171759,-75.757798,33.600,51.357,110,1/100.0,1.7,0,,24.00,6376
6479,2024-06-14 20:17:35.117,36.171759,-75.757798,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6480,2024-06-14 20:17:35.135,36.171754,-75.757796,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6481,2024-06-14 20:17:35.150,36.171754,-75.757796,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6482,2024-06-14 20:17:35.168,36.171754,-75.757796,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6483,2024-06-14 20:17:35.184,36.171754,-75.757796,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6484,2024-06-14 20:17:35.202,36.171754,-75.757796,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6485,2024-06-14 20:17:35.217,36.171754,-75.757796,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6486,2024-06-14 20:17:35.235,36.171749,-75.757793,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6487,2024-06-14 20:17:35.250,36.171749,-75.757793,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6488,2024-06-14 20:17:35.269,36.171749,-75.757793,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6489,2024-06-14 20:17:35.284,36.171749,-75.757793,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6490,2024-06-14 20:17:35.302,36.171749,-75.757793,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6491,2024-06-14 20:17:35.317,36.171749,-75.757793,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6492,2024-06-14 20:17:35.336,36.171744,-75.757791,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6493,2024-06-14 20:17:35.350,36.171744,-75.757791,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6494,2024-06-14 20:17:35.369,36.171744,-75.757791,33.600,51.357,110,1/100.0,1.7,0,,24.00,6375
6495,2024-06-14 20:17:35.384,36.171744,-75.757791,33.600,51.357,110,1/100.0,1.7,0,,24.00,6374
6496,2024-06-14 20:17:35.402,36.171744,-75.757791,33.600,51.357,110,1/100.0,1.7,0,,24.00,6374
6497,2024-06-14 20:17:35.417,36.171744,-75.757791,33.600,51.357,110,1/100.0,1.7,0,,24.00,6373
6498,2024-06-14 20:17:35.436,36.171744,-75.757791,33.600,51.357,110,1/100.0,1.7,0,,24.00,6373
6499,2024-06-14 20:17:35.451,36.171739,-75.757788,33.600,51.357,110,1/100.0,1.7,0,,24.00,6373
6500,2024-06-14 20:17:35.470,36.171739,-75.757788,33.600,51.357,110,1/100.0,1.7,0,,24.00,6373
6501,2024-06-14 20:17:35.484,36.171739,-75.757788,33.600,51.357,110,1/100.0,1.7,0,,24.00,6372
6502,2024-06-14 20:17:35.502,36.171739,-75.757788,33.600,51.357,110,1/100.0,1.7,0,,24.00,6372
6503,2024-06-14 20:17:35.517,36.171739,-75.757788,33.600,51.357,110,1/100.0,1.7,0,,24.00,6370
6504,2024-06-14 20:17:35.536,36.171734,-75.757785,33.600,51.357,110,1/100.0,1.7,0,,24.00,6370
6505,2024-06-14 20:17:35.551,36.171734,-75.757785,33.600,51.357,110,1/100.0,1.7,0,,24.00,6369
6506,2024-06-14 20:17:35.569,36.171734,-75.757785,33.600,51.357,110,1/100.0,1.7,0,,24.00,6369
6507,2024-06-14 20:17:35.584,36.171734,-75.757785,33.600,51.357,110,1/100.0,1.7,0,,24.00,6368
6508,2024-06-14 20:17:35.603,36.171734,-75.757785,33.600,51.357,110,1/100.0,1.7,0,,24.00,6368
6509,2024-06-14 20:17:35.617,36.171734,-75.757785,33.600,51.357,110,1/100.0,1.7,0,,24.00,6367
6510,2024-06-14 20:17:35.636,36.171729,-75.757783,33.600,51.357,110,1/100.0,1.7,0,,24.00,6367
6511,2024-06-14 20:17:35.651,36.171729,-75.757783,33.600,51.357,110,1/100.0,1.7,0,,24.00,6366
6512,2024-06-14 20:17:35.669,36.171729,-75.757783,33.600,51.357,110,1/100.0,1.7,0,,24.00,6366
